market_id,symbol,feat_archetype,split,t_theta,t_e,entry_price,capped10d_return,y_hedged,realized_abs_move,relevance_grade,alpha_score,alpha_dir,full_window_return
652646,LYFT,earnings_beat+direct_company,train,2025-10-28 02:00:00+00:00,2025-11-05 22:00:00+00:00,20.030000686645508,0.002496217441164683,0.025247559710325995,0.05865240589896825,0.95,0.019540604203939438,long,0.030053362309994336
652652,SUN,earnings_beat+direct_company,train,2025-10-28 02:00:00+00:00,2025-11-05 14:00:00+00:00,53.459999084472656,-0.020014959093686113,-0.018069009371186162,0.04551339720992831,0.95,-0.010477081872522831,short,-0.02775208179783828
652657,FTDR,earnings_beat+direct_company,train,2025-10-28 02:00:00+00:00,2025-11-05 14:00:00+00:00,68.12000274658203,-0.03493841436951384,-0.02258046572938044,0.048954028129902794,0.95,-0.018224721774458885,short,-0.1972690113128721
655260,MCD,earnings_beat+direct_company,train,2025-10-29 18:00:00+00:00,2025-11-05 14:00:00+00:00,302.3500061035156,-0.010385363271209758,-0.006245742699847678,0.03273498361323546,0.98,-0.01967203989624977,short,0.010980675565397835
655266,APP,earnings_beat+direct_company,train,2025-10-29 18:00:00+00:00,2025-11-05 22:00:00+00:00,631.2000122070312,-0.022417655482271037,0.002262048051885679,0.028939750544775933,0.95,-0.013119751587510109,short,-0.015589395857364519
655400,HOOD,earnings_beat+direct_company,train,2025-10-29 19:00:00+00:00,2025-11-05 22:00:00+00:00,144.8000030517578,-0.016022149691457432,-0.025812864224751042,0.0646153637486645,0.95,-0.022232117131352425,short,-0.12237569645885449
655439,DASH,earnings_beat+direct_company,train,2025-10-29 19:00:00+00:00,2025-11-05 22:00:00+00:00,266.05999755859375,-0.10546492451355516,-0.113451559307015,0.08958768351608426,0.95,-0.06497037410736084,short,-0.2615950969081653
655450,HUM,earnings_beat+direct_company,train,2025-10-29 19:00:00+00:00,2025-11-05 14:00:00+00:00,292.6700134277344,-0.036901690692728195,-0.04468062116370852,0.05634323622573323,0.95,-0.04451755806803703,short,-0.0947483845767314
655449,FIS,earnings_beat+direct_company,train,2025-10-29 20:00:00+00:00,2025-11-05 14:00:00+00:00,61.5,0.026829293103721952,0.06033470946450714,0.026829293103721952,0.95,0.027110682800412178,long,0.05284552845528445
655388,ARM,earnings_beat+direct_company,train,2025-10-29 21:00:00+00:00,2025-11-05 22:00:00+00:00,165.4499969482422,-0.03179204958511683,-0.01414825967169453,0.05986265030095339,0.95,-0.021154649555683136,short,-0.0712483093675389
655399,QCOM,earnings_beat+direct_company,train,2025-10-29 21:00:00+00:00,2025-11-05 22:00:00+00:00,177.25999450683594,0.013877957746254665,0.03152174765967697,0.03262999882913753,0.95,0.024373356252908707,long,-0.030615107610460934
655443,MET,earnings_beat+direct_company,train,2025-10-29 21:00:00+00:00,2025-11-05 22:00:00+00:00,79.16000366210938,-0.006063710645876963,-0.013147741569246252,0.019152196193115145,0.95,-0.001266788225620985,short,-0.030005087886592396
655448,TKO,earnings_beat+direct_company,train,2025-10-29 21:00:00+00:00,2025-11-05 22:00:00+00:00,187.77999877929688,-0.002875669877746012,0.004996981699243563,0.009646236517110385,0.95,-0.017892887815833092,short,-0.03001074984107477
655460,HUBS,earnings_beat+direct_company,train,2025-10-29 22:00:00+00:00,2025-11-05 22:00:00+00:00,477.6199951171875,-0.02702986431491805,-0.009386074401495748,0.06105722078694131,0.95,-0.0037371825892478228,short,-0.1526859685396319
655451,ATO,earnings_beat+direct_company,train,2025-10-30 01:00:00+00:00,2025-11-05 22:00:00+00:00,173.35000610351562,-0.00438425000787801,0.005312615069529847,0.013340284500053867,0.95,0.006983100436627865,long,0.02225324469262424
655224,BYND,earnings_beat+direct_company,train,2025-10-30 02:00:00+00:00,2025-11-04 22:00:00+00:00,1.649999976158142,-0.19393935628283177,-0.18727266169158385,0.27913277924597957,0.95,-0.12965649366378784,short,-0.3116531375432239
656730,TOST,earnings_beat+direct_company,train,2025-10-30 15:00:00+00:00,2025-11-04 22:00:00+00:00,34.38999938964844,0.03634777616123652,0.05781990203925558,0.037772865848289316,1.0,0.037313904613256454,long,0.13463219396011072
656746,PFE,earnings_beat+direct_company,train,2025-10-30 15:00:00+00:00,2025-11-04 14:00:00+00:00,24.290000915527344,0.015232561463109917,0.014193102742997565,0.015232561463109917,1.0,0.018304165452718735,long,0.00041162293768426395
656785,SONO,earnings_beat+direct_company,train,2025-10-30 17:00:00+00:00,2025-11-05 14:00:00+00:00,16.860000610351562,-0.0266904357443003,-0.0052183098662812455,0.025686995881425867,1.0,-0.009285888634622097,short,-0.013048707754378719
656831,PINS,earnings_beat+direct_company,train,2025-10-30 17:00:00+00:00,2025-11-04 22:00:00+00:00,32.5099983215332,0.01230395406123308,0.025512510221672224,0.027125856519254476,1.0,0.019471796229481697,long,-0.20793597879258197
657007,EXPE,earnings_beat+direct_company,train,2025-10-30 20:00:00+00:00,2025-11-06 22:00:00+00:00,220.47000122070312,-0.0034925580269313805,-0.01093643179447823,0.0378282591359983,1.0,-0.01392954122275114,short,0.17136117644176418
657080,DBX,earnings_beat+direct_company,train,2025-10-30 20:00:00+00:00,2025-11-06 22:00:00+00:00,28.760000228881836,-0.0031293515949805117,0.0342554163357085,0.03268430203674466,1.0,0.019278336316347122,long,0.07336580645199797
657086,CRSP,earnings_beat+direct_company,train,2025-10-30 20:00:00+00:00,2025-11-04 22:00:00+00:00,61.099998474121094,-0.07675939024279077,-0.08230341681825015,0.07675939024279077,1.0,-0.06833387911319733,short,-0.06726672501301434
656996,DDOG,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,162.80999755859375,-0.04809288095613873,-0.02950169938750591,0.03654415207689343,1.0,0.005428789183497429,long,0.21487233988812626
657005,DD,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,34.16318130493164,0.1600208046899434,0.1652734830821475,0.16258374897744265,1.0,0.11822083592414856,long,0.1485025061745111
657013,RL,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,319.6600036621094,-0.008634204260794642,-0.013343931753428184,0.04208992855665694,1.0,-0.008103706873953342,short,-0.024281455089596227
657018,USFD,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,72.62000274658203,0.02038000098545467,0.0248372157643163,0.011604074732028513,1.0,0.013533993624150753,long,-0.025255951865134407
657065,NWSA,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 22:00:00+00:00,26.5,-0.05358490853939413,-0.03259373979135116,0.052870077142457506,1.0,-0.01166823972016573,short,0.009063435621868399
657071,FNF,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 22:00:00+00:00,53.269046783447266,-0.012309941141469216,-0.013073754705402396,0.013064755344404988,1.0,-0.0081168906763196,short,0.03520231926702011
657072,H,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,137.41000366210938,0.004293692760109602,-0.00041603473252393997,0.03643087634680209,1.0,-0.019843880087137222,short,0.04148286686754754
657073,AKAM,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 22:00:00+00:00,75.0999984741211,-0.02796269662834594,0.010350424611129783,0.02651155250077064,1.0,0.004172841552644968,long,0.1326930544853111
657079,MRNA,earnings_beat+direct_company,train,2025-10-30 21:00:00+00:00,2025-11-06 14:00:00+00:00,27.15999984741211,-0.1325478792965732,-0.142322601390919,0.1627576411885372,1.0,-0.10001227259635925,short,-0.13539444024806646
656755,MAR,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-04 14:00:00+00:00,260.5799865722656,0.012702541433487813,0.0033248059744597214,0.006443750761426781,1.0,-0.013570873998105526,short,0.03801426636039329
656791,AMPL,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-05 22:00:00+00:00,10.050000190734863,-0.04079600394337202,-0.022204822374739197,0.030769250331780906,1.0,-0.023770084604620934,short,0.016410240760216244
656792,BMBL,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-05 22:00:00+00:00,5.550000190734863,-0.023423443238423602,-0.011316488973059702,0.0401459469755342,1.0,0.0004726334591396153,long,-0.22627741672252244
656855,COP,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-06 14:00:00+00:00,88.86000061035156,-0.013054283751313012,-0.004998013393888057,0.00816883623427489,1.0,-0.0006230982835404575,short,-0.028137006406994902
657004,ED,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-06 22:00:00+00:00,97.41000366210938,-0.00431173167590404,0.002871202113195026,0.021183438021563417,1.0,-0.005105442833155394,short,0.0033607719060508856
657027,DKNG,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-06 22:00:00+00:00,30.59000015258789,-0.08532202018085833,-0.06681667562972105,0.07365624944627402,1.0,-0.06726659834384918,short,0.008626417854909807
657064,OPEN,earnings_beat+direct_company,train,2025-10-30 22:00:00+00:00,2025-11-06 22:00:00+00:00,7.769999980926514,-0.1557271610189489,-0.15157063345659627,0.10626705634785882,1.0,-0.12179431319236755,short,-0.10626705634785882
656874,MNST,earnings_beat+direct_company,train,2025-10-30 23:00:00+00:00,2025-11-06 22:00:00+00:00,66.83000183105469,-0.007781000422168227,0.001133529153838242,0.019528361990647447,1.0,-0.007008877582848072,short,0.04746888503223268
657003,WBD,earnings_beat+direct_company,train,2025-10-30 23:00:00+00:00,2025-11-06 14:00:00+00:00,22.450000762939453,0.013808438993647254,0.025915393259011155,0.05272892439392063,1.0,0.02665436640381813,long,0.03700273848319213
657295,ICUI,earnings_beat+direct_company,train,2025-10-30 23:00:00+00:00,2025-11-06 22:00:00+00:00,120.08999633789062,0.07977352088595269,0.06805773273062332,0.08292968500361364,1.0,0.02582065761089325,long,0.17053621315053036
657300,WRBY,earnings_beat+direct_company,train,2025-10-30 23:00:00+00:00,2025-11-06 14:00:00+00:00,19.59000015258789,-0.027565130746362354,-0.037339852840708176,0.025947067364939125,1.0,-0.04390246048569679,short,-0.12143228318633126
657445,AMD,earnings_beat+direct_company,train,2025-10-31 02:00:00+00:00,2025-11-04 22:00:00+00:00,256.1199951171875,-0.02369979767746122,-0.0012839722199867731,0.018874578667848585,1.0,-0.008228476159274578,short,0.0058467676023641335
657371,CGBD,earnings_beat+direct_company,train,2025-10-31 03:00:00+00:00,2025-11-04 22:00:00+00:00,12.640000343322754,-0.013449372759214318,-0.014404103293495507,0.007165617004862956,1.0,-0.016454113647341728,short,-0.03423569194346443
657290,PTON,earnings_beat+direct_company,train,2025-10-31 04:00:00+00:00,2025-11-06 22:00:00+00:00,7.260000228881836,-0.0757575996412293,-0.05725225509009202,0.07320438532131845,1.0,-0.07396985590457916,short,0.05801106209552809
656760,APO,earnings_beat+direct_company,train,2025-10-31 21:00:00+00:00,2025-11-04 14:00:00+00:00,123.94999694824219,0.0,0.0,0.00289599080863856,1.0,0.002454089932143688,long,0.049875288150655894
658481,MRX,earnings_beat+direct_company,train,2025-10-31 21:00:00+00:00,2025-11-06 22:00:00+00:00,31.0,0.033870943130985376,0.028885357053788807,0.05601314116057665,1.0,0.025166792795062065,long,0.1047775406213407
658486,YELP,earnings_beat+direct_company,train,2025-10-31 21:00:00+00:00,2025-11-06 22:00:00+00:00,33.060001373291016,-0.02813067956878923,-0.017654450584047465,0.04851426330132791,1.0,-0.0016014676075428724,short,-0.12340811859660317
658488,TRIP,earnings_beat+direct_company,train,2025-10-31 21:00:00+00:00,2025-11-06 14:00:00+00:00,15.399999618530273,0.0019480965836784492,0.00657273590591545,0.07783306898462183,1.0,-0.010087702423334122,short,-0.03985052371923492
658493,PZZA,earnings_beat+direct_company,train,2025-10-31 21:00:00+00:00,2025-11-06 14:00:00+00:00,48.290000915527344,-0.14557884573851165,-0.14095420641627465,0.187955181925618,1.0,-0.08690022677183151,short,-0.15725253813251916
657435,RIVN,earnings_beat+direct_company,train,2025-11-01 01:00:00+00:00,2025-11-04 22:00:00+00:00,13.1899995803833,-0.05231232769783378,-0.035713148842239195,0.07885038459008453,1.0,-0.034578245133161545,short,0.13633017119192292
658526,BIRD,earnings_beat+direct_company,train,2025-11-01 02:00:00+00:00,2025-11-06 22:00:00+00:00,8.600000381469727,-0.11511630279557417,-0.08749227362329892,0.15444442960951066,1.0,-0.08151782304048538,short,-0.33333333333333337
658589,CELH,earnings_beat+direct_company,train,2025-11-01 02:00:00+00:00,2025-11-06 14:00:00+00:00,59.25,0.011307985973760593,0.0078724397900658,0.016270953838362634,1.0,0.004332154523581266,long,-0.2518678114600904
658568,KKR,earnings_beat+direct_company,train,2025-11-01 03:00:00+00:00,2025-11-07 14:00:00+00:00,117.62999725341797,0.01428207382812774,0.00929648775093117,0.008281887199987015,1.0,-0.0033384531270712614,short,0.025268298973226466
658487,UAA,earnings_beat+direct_company,train,2025-11-01 15:00:00+00:00,2025-11-06 14:00:00+00:00,4.570000171661377,0.008752726553724832,0.013377365875961833,0.02819959016830076,1.0,0.013936559669673443,long,-0.004376363276862416
658499,GPRO,earnings_beat+direct_company,train,2025-11-01 22:00:00+00:00,2025-11-06 22:00:00+00:00,1.840000033378601,-0.07608694736696164,-0.033855819397219045,0.14213196310829568,1.0,-0.03026920184493065,short,-0.1684782915028592
658619,BEN,earnings_beat+direct_company,train,2025-11-02 06:00:00+00:00,2025-11-07 14:00:00+00:00,22.84000015258789,0.01795095642176059,0.01296537034456402,0.028306031506935225,1.0,0.020379746332764626,long,-0.026707557192483078
658624,MKTX,earnings_beat+direct_company,train,2025-11-02 06:00:00+00:00,2025-11-07 14:00:00+00:00,159.16000366210938,0.04140485163521945,0.036419265558022884,0.03554918485690517,1.0,0.014839422889053822,long,0.05095501648497569
658905,WEN,earnings_beat+direct_company,train,2025-11-02 06:00:00+00:00,2025-11-07 14:00:00+00:00,8.430000305175781,0.04744953784695416,0.0750735670192294,0.06323184593268505,1.0,0.04489399492740631,long,0.06405693265769896
658498,SG,earnings_beat+direct_company,train,2025-11-02 11:00:00+00:00,2025-11-06 22:00:00+00:00,6.409999847412109,-0.024960975229462057,0.002663053942813187,0.028616825028659587,1.0,0.0031365244649350643,long,-0.09828387716079401
652823,FSK,earnings_beat+direct_company,train,2025-11-03 10:00:00+00:00,2025-11-05 22:00:00+00:00,15.109999656677246,-0.0211780080804177,-0.029806904246775123,0.019880728144552995,1.0,-0.039770614355802536,short,0.006618159082851793
656761,LYV,earnings_beat+direct_company,train,2025-11-03 10:00:00+00:00,2025-11-04 22:00:00+00:00,149.83999633789062,0.006073169276227919,0.012939960406114448,0.00815890611023029,1.0,0.0038664820604026318,long,-0.10044049265604571
664715,BNO,military_escalation+energy_beneficiary,train,2025-11-04 18:00:00+00:00,2025-12-31 00:00:00+00:00,29.3799991607666,0.011572503822325553,0.03402374095842775,0.08324904978102776,0.16000000000000003,0.02194730006158352,long,-0.03607894813550172
664715,USO,military_escalation+energy_beneficiary,train,2025-11-04 18:00:00+00:00,2025-12-31 00:00:00+00:00,71.93000030517578,0.007924366639870728,0.030375603775972926,0.09032169216073915,0.16000000000000003,0.011055516079068184,long,-0.03850961533872099
664714,BNO,military_escalation+energy_beneficiary,train,2025-11-04 21:00:00+00:00,2025-11-30 00:00:00+00:00,29.3799991607666,0.011572503822325553,0.03402374095842775,0.02927157003296832,0.16000000000000003,0.021160058677196503,long,-0.007147688579688061
664714,USO,military_escalation+energy_beneficiary,train,2025-11-04 21:00:00+00:00,2025-11-30 00:00:00+00:00,71.93000030517578,0.007924366639870728,0.030375603775972926,0.0372584497957098,0.16000000000000003,0.018866103142499924,long,-0.011956076834462093
658547,BZFD,earnings_beat+direct_company,train,2025-11-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,1.6299999952316284,0.0,0.0,0.0,1.0,-0.01685291714966297,short,-0.3496932847359233
668496,CSCO,earnings_beat+direct_company,train,2025-11-07 00:00:00+00:00,2025-11-12 22:00:00+00:00,71.06999969482422,0.04066412553901988,0.020675196845157506,0.04110357729890013,1.0,8.797268674243242e-05,long,0.0892454427953826
668497,DIS,earnings_beat+direct_company,train,2025-11-07 00:00:00+00:00,2025-11-13 14:00:00+00:00,110.73999786376953,0.053368284053786574,0.04061295181410629,0.05575168595536084,1.0,0.0324498787522316,long,-0.026065682949590663
668506,AMAT,earnings_beat+direct_company,train,2025-11-07 00:00:00+00:00,2025-11-13 22:00:00+00:00,230.07000732421875,-0.02973013160746596,-0.02428174423841345,0.044105695651941,1.0,-0.002065530512481928,short,-0.03220144868654706
668475,PXLW,earnings_beat+direct_company,train,2025-11-07 01:00:00+00:00,2025-11-11 22:00:00+00:00,6.28000020980835,0.014331158080244544,-0.0024997901494849817,0.042553149977613725,0.95,-0.0014838804490864277,short,0.06873978185207763
668512,GAMB,earnings_beat+direct_company,train,2025-11-07 01:00:00+00:00,2025-11-13 14:00:00+00:00,6.650000095367432,0.02706764297101527,0.01824884442241803,0.029940163359560623,0.95,0.011860894039273262,long,-0.21407183609079183
668514,SPCE,earnings_beat+direct_company,train,2025-11-07 01:00:00+00:00,2025-11-13 22:00:00+00:00,3.5899999141693115,-0.07799442286464775,-0.06932030941540812,0.07541899069288438,0.95,-0.05824492871761322,short,0.02513970796254128
668520,SNEX,earnings_beat+direct_company,train,2025-11-07 01:00:00+00:00,2025-11-24 22:00:00+00:00,59.380001068115234,-0.06017739434082159,-0.03914668884586492,0.05414197467953197,0.95,-0.028549112379550934,short,0.035436263277396574
668453,OKLO,earnings_beat+direct_company,train,2025-11-07 02:00:00+00:00,2025-11-11 22:00:00+00:00,112.6500015258789,-0.07483355695507177,-0.07505650982074341,0.05526933513703902,0.95,-0.06953346729278564,short,0.04140513507208721
668465,RUM,earnings_beat+direct_company,train,2025-11-07 02:00:00+00:00,2025-11-12 22:00:00+00:00,5.889999866485596,0.03225807496220323,0.019502742722522948,0.1137521377727495,0.95,-0.009027437306940556,short,-0.0373514083495079
668521,QUBT,earnings_beat+direct_company,train,2025-11-07 02:00:00+00:00,2025-11-14 22:00:00+00:00,12.859999656677246,-0.17573867305930058,-0.17570393622733993,0.23726235559448583,0.95,-0.15569038689136505,short,-0.19391629741701477
668522,DEFT,earnings_beat+direct_company,train,2025-11-07 02:00:00+00:00,2025-11-13 22:00:00+00:00,1.6200000047683716,-0.10493824480510572,-0.10872757348197393,0.10493824480510572,0.95,-0.06029494106769562,short,-0.24074073120181727
668459,FLUT,earnings_beat+direct_company,train,2025-11-07 03:00:00+00:00,2025-11-12 22:00:00+00:00,223.02999877929688,0.05120386598865645,0.04238506744005921,0.08295991038554074,0.95,0.013356752693653107,long,-0.07155067254896064
674922,PD,earnings_beat+direct_company,train,2025-11-10 21:00:00+00:00,2025-11-25 22:00:00+00:00,15.710000038146973,-0.05410568933200244,-0.0005747199225882849,0.06429027539333909,0.95,0.005469714757055044,long,-0.25907063557870513
675008,ACM,earnings_beat+direct_company,train,2025-11-11 00:00:00+00:00,2025-11-18 14:00:00+00:00,131.72999572753906,0.0014423627690631768,0.025560627085826293,0.023953508277896107,0.95,0.008427334949374199,long,-0.02701460801073008
675024,AS,earnings_beat+direct_company,train,2025-11-11 00:00:00+00:00,2025-11-18 14:00:00+00:00,30.18000030517578,0.019218022459946305,0.06442779784331265,0.041141333650591916,0.95,0.039982449263334274,long,0.10683481373291048
675495,DLB,earnings_beat+direct_company,train,2025-11-11 02:00:00+00:00,2025-11-18 22:00:00+00:00,65.7699966430664,-0.012315608939279743,0.016146523019364478,0.020922343417113298,0.95,0.007981264032423496,long,-0.007330533480841117
675497,POWL,earnings_beat+direct_company,train,2025-11-11 02:00:00+00:00,2025-11-18 22:00:00+00:00,121.07333374023438,-0.11442100495269991,-0.08595887299405569,0.1498996923916336,0.95,-0.03805870562791824,short,-0.23688648220286868
675502,WB,earnings_beat+direct_company,train,2025-11-11 02:00:00+00:00,2025-11-18 14:00:00+00:00,10.710000038146973,-0.07096173913864245,-0.04451693420195646,0.0787037376350167,0.95,-0.02831307239830494,short,-0.07962968473735232
675503,LZB,earnings_beat+direct_company,train,2025-11-11 02:00:00+00:00,2025-11-18 17:00:00+00:00,31.139999389648438,-0.057803444840750506,-0.01259366945738416,0.05201940454487586,0.95,-0.011920234188437462,short,0.1492729828109376
675504,NVDA,earnings_beat+direct_company,train,2025-11-11 02:00:00+00:00,2025-11-19 22:00:00+00:00,193.16000366210938,-0.03437564332036169,0.006715132228748422,0.08887215358045697,1.0,0.01984436996281147,long,-0.0924893412703055
674909,WSM,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,191.49000549316406,-0.05608650678924054,0.006739637481382066,0.0714101943608405,0.95,0.005147872027009726,long,-0.10290264272984728
674910,WWD,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-24 22:00:00+00:00,269.1499938964844,-0.029611745871963135,-0.002122084680580616,0.051014682250277166,0.95,0.005661677569150925,long,0.08169738845329633
674923,BURL,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,286.1600036621094,-0.005905795428356786,0.04018065167778895,0.05108118876403589,0.95,0.02666069194674492,long,-0.11503017194237075
675496,URBN,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 22:00:00+00:00,61.369998931884766,0.11308454859860384,0.13875772362229466,0.10141884963566938,0.95,0.08331795036792755,long,0.2505642854906618
675505,PANW,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 22:00:00+00:00,218.27000427246094,-0.08416186382186419,-0.04307108827275408,0.07684492428916156,0.98,-0.009655479341745377,short,-0.14533105632976573
675506,LOW,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,235.33999633789062,-0.0670093875204707,-0.00418324324984809,0.057760766963853905,0.98,0.0008568802149966359,long,-0.019825752655833417
675507,TGT,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,91.58000183105469,-0.033304247551604216,-0.029042309933703603,0.024798852824334805,0.98,-0.016588080674409866,short,-0.05125097932142375
675508,VIK,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,60.04999923706055,-0.029641945077633403,0.033184199192989206,0.039745140099440524,0.95,0.0324883759021759,long,0.026496696093508243
675509,DY,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,290.6099853515625,0.01923549477732589,0.04769762673597011,0.03722496034855849,0.95,0.037504665553569794,long,0.10786054749130569
675510,WIX,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-19 14:00:00+00:00,132.97000122070312,-0.04549900726642875,0.0022127108332722356,0.05428248611723252,0.95,-0.002442793920636177,short,-0.22573283424065138
675511,WMT,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-20 14:00:00+00:00,103.44000244140625,-0.027358872430979897,-0.015477196526042403,0.01767230610186199,1.0,-0.0070619299076497555,short,0.04579186218759679
675513,INTU,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-20 22:00:00+00:00,654.3200073242188,-0.025797781962745958,0.045394379307875043,0.024231966287389883,0.98,0.031047172844409943,long,0.015123922095647169
675520,GAP,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-20 22:00:00+00:00,24.020000457763672,-0.039966734951122795,0.036802203288777924,0.042756358660083205,0.95,0.03311128541827202,long,0.03611452579386154
675540,BBWI,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-20 14:00:00+00:00,21.959999084472656,-0.04189427173500293,0.020890150528904528,0.06197054706805738,0.95,0.01366222370415926,long,-0.29469462864101204
675603,ZM,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-24 22:00:00+00:00,84.58999633789062,-0.07081213054842528,-0.025421127281385347,0.05699862054387783,0.95,-0.001691037672571838,short,0.03823944848177252
675612,BJ,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-21 14:00:00+00:00,93.37000274658203,-0.02977408511207491,-0.024995540037507702,0.02698580725094657,0.95,-0.014040051959455013,short,-0.0031556138271192635
675613,ADI,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,233.41000366210938,0.02566295420245268,0.07105395746949261,0.040689665695716526,0.98,0.0378204807639122,long,0.08629312186405569
675614,DELL,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 22:00:00+00:00,138.75999450683594,-0.09253384870419601,-0.04970248495459073,0.177237371103924,0.98,-0.01600177213549614,short,-0.06608737664324182
675615,ADSK,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 22:00:00+00:00,301.8599853515625,-0.024614036428604047,0.01821732732100123,0.039401409231301754,0.95,0.02361244335770607,long,0.008904672105113143
675616,WDAY,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 22:00:00+00:00,226.97999572753906,0.029562106089391804,0.07239346983899708,0.04895382551366978,1.0,0.053530436009168625,long,-0.05540204770444812
675618,SMTC,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-24 22:00:00+00:00,72.0,-0.027638859219021317,0.017752144048018614,0.16872588700204316,1.0,-0.0073861959390342236,short,-0.04636638792903436
675620,KSS,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,17.979999542236328,-0.1251390465675255,-0.07905259946137977,0.16247905484111924,1.0,-0.05720330774784088,short,0.2518146436239923
675621,DE,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-26 14:00:00+00:00,477.95001220703125,0.04222197334527933,0.05726351407137564,0.05004319125892298,1.0,0.02660970762372017,long,-0.00952806634136194
675627,DKS,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,217.99000549316406,-0.05358047451829884,-0.007494027412153104,0.07745193919050741,1.0,0.010778546333312988,long,-0.05869228520276781
675628,BBY,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,77.68000030517578,-0.026519020989968944,0.01956742611617679,0.05591814025921582,1.0,0.02623363584280014,long,0.01932184397629788
675629,SJM,earnings_beat+direct_company,train,2025-11-11 03:00:00+00:00,2025-11-25 14:00:00+00:00,108.52999877929688,-0.03925183989814163,-0.03369843290497343,0.032273100587814185,1.0,-0.03493926301598549,short,-0.06370676139707088
675617,HPQ,earnings_beat+direct_company,train,2025-11-11 15:00:00+00:00,2025-11-25 22:00:00+00:00,24.729999542236328,-0.01657904791756548,0.026252315832039796,0.11150658363327504,1.0,0.0107344351708889,long,-0.03032753796533949
675619,ANF,earnings_beat+direct_company,train,2025-11-11 17:00:00+00:00,2025-11-25 14:00:00+00:00,69.69000244140625,-0.05854500915658678,-0.012458562050441047,0.08455417487675554,1.0,-0.002330740913748741,short,0.29487723780238406
674912,HD,earnings_beat+direct_company,train,2025-11-11 20:00:00+00:00,2025-11-18 14:00:00+00:00,374.239990234375,-0.043314428917460956,0.0018953464659053898,0.03347459477272263,1.0,0.01490879338234663,long,-0.10089776676297735
696247,MDB,earnings_beat+direct_company,train,2025-11-22 09:00:00+00:00,2025-12-01 22:00:00+00:00,330.6300048828125,-0.00532320037393097,-0.029062125872786115,0.03484028487634383,1.0,-0.01486175786703825,short,0.2516034603692401
696252,CRWD,earnings_beat+direct_company,train,2025-11-22 09:00:00+00:00,2025-12-02 22:00:00+00:00,506.82000732421875,0.01919809859148991,-0.01508739935587533,0.05274415321295356,1.0,1.3087155821267515e-05,long,0.06827392863973292
