snapshot_id,run_id,symbol,event_archetype,training_cutoff,training_event_ids,training_sample_count,status,feature_names,feature_means,feature_scales,classifier_coefficients,classifier_intercept,ridge_coefficients,ridge_intercept,hyperparameters,validation_metrics,created_at
701404af-f585-43f4-a746-f679acc09718,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-10-12 10:00:00+00:00,"[""11804"", ""11804""]",2,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.169703+00:00
102822ef-31d8-4110-9437-e073929a94c7,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-10-13 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228""]",4,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.060121+00:00
67864862-ba61-4dd6-ab65-52479bb2c020,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-10-13 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228""]",4,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.085925+00:00
f42bdda5-1a0b-4c07-b0d8-14dc4e141fa5,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-10-20 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385""]",6,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.153717+00:00
fd22b927-c3d8-4854-ba21-85c18052b49e,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-10-20 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385""]",6,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.120028+00:00
27fed26e-b41f-4a01-a19e-cd6b5422e356,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-10-26 14:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385""]",6,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.335730+00:00
b386c674-321b-4fa0-8617-712ba23f978f,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-10-31 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431""]",10,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:00.968032+00:00
41ec7aef-1034-4563-9f4b-fdb17335d86a,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-10-31 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431""]",10,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.031982+00:00
c6431eb8-f128-4367-a6fc-21d2db77b6bd,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-11-03 03:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431""]",10,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.398026+00:00
6b8e3b13-7fcd-4fc6-b3e4-179b92b0db63,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-11-03 03:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431""]",10,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.459786+00:00
e557601b-8990-4202-b4d5-5d014412b7fa,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2024-11-30 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944""]",12,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.246048+00:00
38e6e930-30e9-46ba-873c-bd4a904de6b5,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2024-11-30 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944""]",12,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.218602+00:00
3197bebf-5f22-41bf-a05c-8922fc7eb785,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-03-19 20:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944""]",12,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.551778+00:00
b49e1eb6-9c40-44ed-86e7-443ab9929610,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-03-31 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190""]",13,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.277889+00:00
fcc39485-2109-4bfe-bac3-1782f0fcfb16,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-05-13 01:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190""]",13,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.701784+00:00
4ab45287-faea-4467-8a21-e1a0e0377e12,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-05-23 01:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190""]",13,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.767669+00:00
7af7be34-f401-43ef-af6a-b63956919e1d,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-05-24 23:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190""]",13,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.831789+00:00
4b1350a3-5ff5-4952-897b-e8b56c84bc89,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-05-28 21:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190""]",13,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.899793+00:00
ce3f88a6-0da2-43a4-804b-5001fb3aadb5,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-05-31 12:00:00.000001+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:25:01.308955+00:00
40737cc4-2d5a-4491-9085-078a70019f54,5fb1a1cd-7513-4085-a0c4-499d66c205ab,MRK,fda_approval+direct_company,2025-06-08 21:00:00+00:00,[],0,insufficient_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:26.965813+00:00
3ed2d0ab-cb30-4d4b-93f1-ecccb3a2dd42,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-06-11 21:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:27.041749+00:00
0420c452-aa89-48db-9f18-09f4d67b1f66,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-06-12 01:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:27.117712+00:00
a47f55f3-b061-4528-9a85-9d34907b7064,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-06-13 01:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:27.185786+00:00
d4b29803-819a-4f61-9325-561def019758,5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,military_escalation+energy_beneficiary,2025-06-13 07:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:27.842310+00:00
6d434583-0afd-4f05-a93a-016bd8c3ee55,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-06-13 07:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:27.330086+00:00
a6137219-4008-40c3-a29e-eaa8e4899228,5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,military_escalation+energy_beneficiary,2025-06-13 20:00:00+00:00,"[""11804"", ""11804"", ""13228"", ""13228"", ""13385"", ""13385"", ""12942"", ""13144"", ""13144"", ""13431"", ""13944"", ""13944"", ""21190"", ""24368"", ""25042"", ""24008""]",16,insufficient_event_history,"[""asset_ytd_change"", ""sector_one_month_trend"", ""spy_two_week_trend"", ""asset_two_week_trend"", ""polymarket_probability_at_trigger"", ""polymarket_probability_slope_24h"", ""polymarket_time_to_resolution_days"", ""polymarket_crossing_latency_days"", ""polymarket_pre_entry_volume_log"", ""polymarket_probability_volatility"", ""query_runup_since_creation"", ""query_elapsed_fraction_at_crossing""]",{},{},null,,null,,{},{},2026-06-25 07:27:28.064069+00:00
